mapid,hash,type,name,area,levels
1130101,0xD572BAB3,line,15_1604001,15,1301106;7301106
1130101,0xD5B2B350,line,6_0107001,6,1301107;7301107
1130101,0xD5C7292A,line,7_0802001,7,1301101;7301101
1130101,0xDCD97679,line,8_0307002,8,7301101
1130101,0xE08F4CE1,line,13_0012001,13,1301108;7301108
1130101,0xE585B50D,line,7_0206001,7,1301104;7301104
1130101,0xE7F1A68A,line,16_1505002,16,1301102;7301102
1130101,0xE98F7B15,line,16_1505004,16,7301102
1130101,0xF188FA75,line,13_0012002,13,7301108
1130101,0xF3F15EBC,line,2_0700003,2,7301101;7301107
1130101,0xF5064890,line,11_0310003,11,1301103;7301103;7301108
1130101,0xF62A1231,line,11_0310004,11,1301103;7301103
1130101,0xFB2CBC2A,line,10_1109003,10,7301103;7301108
1130101,0xFD184B3C,line,10_1109002,10,1301108;7301103;7301108
1130101,0xFE2FEF0E,line,7_0206002,7,7301104
1130101,0xFF082C6B,line,6_0107002,6,1301107;7301107
1130101,0xA298F892,mapinfo,mapinfo,,
1130201,0x65C60E29,levelinfo,levelinfo,,1302101;1302102;1302103;1302104;1302105;1302107;1302108;1302162;7302101;7302102;7302103;7302104;7302105;7302107;7302108;7302162
1130201,0x01BFFD0E,line,10_0712001,10,1302107;7302107
1130201,0x03407D3D,line,9_1106001,9,1302101;7302101
1130201,0x072EB3E0,line,5_0000001,5,1302162;7302162
1130201,0x083A747D,line,9_0510001,9,1302103;7302103
1130201,0x08D56998,line,12_1000004,12,7302105
1130201,0x0D785459,line,7_0410002,7,7302107
1130201,0x0EC28708,line,11_0009004,11,7302108
1130201,0x107C0C18,line,12_1000001,12,1302105;1302107;7302105;7302107
1130201,0x1833817B,line,5_0009002,5,1302103;7302103
1130201,0x18FAE670,line,1_0003001,1,1302105
1130201,0x2131EE7B,line,9_1110001,9,1302108;7302108
1130201,0x2250B72F,line,9_1110002,9,7302108
1130201,0x227D56F1,line,1_0003002,1,
1130201,0x23633A01,line,8_0410002,8,7302105
1130201,0x2737423E,line,11_0009002,11,1302108;7302101;7302108
1130201,0x28315F9E,line,4_0203001,4,1302104
1130201,0x359106C6,line,5_0009001,5,1302103;7302103
1130201,0x38772F7F,line,11_0900001,11,1302104
1130201,0x3A06611B,line,2_0004001,2,1302104;1302107;7302107
1130201,0x3F5ACF26,line,7_1004002,7,7302102
1130201,0x45B04848,line,2_0400001,2,1302102;7302102
1130201,0x464C2129,line,3_0601002,3,7302101
1130201,0x489E9A05,line,10_0812001,10,1302105;7302105
1130201,0x4C75107E,line,4_0308001,4,1302105
1130201,0x4CE80758,line,12_0010002,12,7302102
1130201,0x4E8AB2FB,line,6_0903001,6,1302101;7302101
1130201,0x4F5CF43D,line,,8,
1130201,0x538BD72B,line,1_0000001,1,
1130201,0x5B3B7D2D,line,5_0000002,5,7302162
1130201,0x6410A47C,line,9_0611001,9,1302104
1130201,0x6B763DB3,line,3_0406002,3,7302104
1130201,0x74898181,line,10_1207001,10,1302102;7302102
1130201,0x771C112F,line,7_1000001,7,1302108;7302108
1130201,0x77C1FBB6,line,11_0009003,11,7302101;7302108
1130201,0x824473D6,line,7_0410001,7,1302107;7302107
1130201,0x84B13774,line,10_0712002,10,7302107
1130201,0x916BE078,line,6_0300003,6,7302104
1130201,0x94309093,line,7_1000002,7,7302108
1130201,0x95E85F1B,line,10_1207002,10,7302102
1130201,0x9F59165D,line,10_0908002,10,1302103;7302103
1130201,0xA0CF1FE6,line,6_0309001,6,1302104
1130201,0xA40BC068,line,2_0004003,2,7302107
1130201,0xA8E9E9D7,line,12_1000003,12,7302105;7302107
1130201,0xAB92D383,line,12_1000002,12,1302107;7302105;7302107
1130201,0xAC6B9C06,line,4_0203002,4,7302104
1130201,0xB31F736F,line,11_0009001,11,1302101;1302108;7302101;7302108
1130201,0xB384AFFC,line,3_0601001,3,1302101;7302101
1130201,0xB50FA8E9,line,4_0008001,4,7302105
1130201,0xB6A19398,line,2_0004004,2,7302104
1130201,0xBB7E7E2A,line,10_0907002,10,7302108
1130201,0xBDDBA76D,line,9_0510002,9,1302103;7302103
1130201,0xBDEC3DAE,line,9_1106002,9,7302101
1130201,0xC3226874,line,3_0104001,3,1302105
1130201,0xC6F36FCC,line,4_0702001,4,1302102;7302102
1130201,0xCCC2E55B,line,2_0400002,2,7302102
1130201,0xCDB3FBF4,line,6_0903002,6,7302101
1130201,0xCE11FE35,line,4_0207001,4,1302107;7302107
1130201,0xCF28CBD8,line,10_0908001,10,1302103;7302103
1130201,0xCFDDBF87,line,10_0812002,10,7302105
1130201,0xD417DB0D,line,4_0702002,4,7302102
1130201,0xD7048FCB,line,4_0207002,4,7302107
1130201,0xDC51AC23,line,8_0410001,8,1302105;7302105
1130201,0xDE311CC7,line,1_0300001,1,1302101;7302101
1130201,0xDE5B857C,line,8_1000001,8,1302103;7302103
1130201,0xDF085BFB,line,10_0907001,10,1302108;7302108
1130201,0xE45C27FF,line,12_0010001,12,1302102;7302102
1130201,0xEE5D251C,line,2_0004002,2,1302107;7302107
1130201,0xF1531AFC,line,3_0406001,3,1302104
1130201,0xF57F648B,line,8_1000002,8,1302103;7302103
1130201,0xF590BD0F,line,1_0300002,1,7302101
1130201,0xFFD4B2E3,line,7_1004001,7,1302102;7302102
1130201,0xA298F892,mapinfo,mapinfo,,
1130202,0x65C60E29,levelinfo,levelinfo,,1300701;1302701;7302701
1130202,0x3DF7F8DF,line,12_0000002,12,7302701
1130202,0x538BD72B,line,1_0000001,1,
1130202,0x76E5A487,line,12_0000003,12,1300701;1302701;7302701
1130202,0x9365A932,line,12_0000001,12,1300701;1302701;7302701
1130202,0xA298F892,mapinfo,mapinfo,,
1130203,0x65C60E29,levelinfo,levelinfo,,1302110;1302111;1302112;1302113;1302114;1302115;1302116;1302117
1130203,0x1081C10F,line,3_0401001,3,1302112
1130203,0x1D9058B7,line,20_2421001,20,1302117
1130203,0x232E2CAF,line,12_0009001,12,1302116
1130203,0x2365CFED,line,22_2300001,22,1302115
1130203,0x252D24C0,line,21_2022001,21,1302117
1130203,0x2AE7BDDC,line,1_0900001,1,1302116
1130203,0x2C8B7357,line,5_0004001,5,
1130203,0x3277087F,line,10_0011001,10,1302113
1130203,0x51D44348,line,9_1201001,9,1302116
1130203,0x538BD72B,line,1_0000001,1,
1130203,0x564861DD,line,17_1518001,17,1302111
1130203,0x5A2FE4A0,line,8_0214001,8,1302110
1130203,0x5A3119B8,line,5_0600001,5,1302114
1130203,0x5E83FB35,line,24_2520001,24,1302117
1130203,0x66D6127A,line,19_0024001,19,1302115
1130203,0x68F36B60,line,4_0003001,4,1302112
1130203,0x788BCDF1,line,24_1923001,24,1302115
1130203,0x81A6D977,line,23_2422001,23,1302115
1130203,0x8341A7B0,line,22_2100001,22,1302117
1130203,0x8A07B5BB,line,15_0717001,15,1302111
1130203,0x8C50C81F,line,22_1100001,22,1302113
1130203,0x9125C34A,line,26_1800001,26,1302111
1130203,0xA40B9943,line,4_0503001,4,
1130203,0xA766AB26,line,16_0006001,16,1302114
1130203,0xAD4B7CB9,line,7_0015001,7,1302111
1130203,0xC163AF21,line,11_1022001,11,1302113
1130203,0xCD70842C,line,6_1605001,6,1302114
1130203,0xD0C833D9,line,25_0024001,25,1302117
1130203,0xDE311CC7,line,1_0300001,1,1302112
1130203,0xF0C3F276,line,18_1726001,18,1302111
1130203,0xFA27F429,line,2_0008001,2,1302110
1130203,0xFB0A8ED2,line,14_0800001,14,1302110
1130203,0xA298F892,mapinfo,mapinfo,,
1130204,0x65C60E29,levelinfo,levelinfo,,1302109
1130204,0x50C28CE0,line,3_0200001,3,1302109
1130204,0x7B1B39DC,line,1_0002001,1,1302109
1130204,0x89D77E42,line,2_0103001,2,1302109
1130204,0xA298F892,mapinfo,mapinfo,,
1130205,0x65C60E29,levelinfo,levelinfo,,1302163
1130205,0xCC9E2810,line,18_0000001,18,1302163
1130205,0xA298F892,mapinfo,mapinfo,,
1130301,0x65C60E29,levelinfo,levelinfo,,1303101;1303102;1303103;1303104;1303105;1303106;1303107;1303108;7303101;7303102;7303103;7303104;7303105;7303106;7303107;7303108
1130301,0x045F0DA4,line,2_0301001,2,1303102;1303108;7303102;7303108
1130301,0x060789EC,line,13_1214001,13,1303101;7303101
1130301,0x0750592D,line,8_1007001,8,1303103;7303103
1130301,0x0B50F5F3,line,9_0803003,9,7303107
1130301,0x0CC85DB9,line,8_1407002,8,7303105
1130301,0x0D9C0B4A,line,11_0005001,11,1303106
1130301,0x10CB6AA7,line,5_0700003,5,7303105
1130301,0x189ADD33,line,1_0200002,1,1303102;1303108;7303102;7303108
1130301,0x22AA9985,line,5_0700004,5,7303103
1130301,0x24939B77,line,1_0602001,1,1303106
1130301,0x24D77C85,line,14_1513001,14,1303104;7303104
1130301,0x251F4EC3,line,15_1400001,15,1303101;7303101
1130301,0x259884F7,line,13_1412002,13,1303104;7303104
1130301,0x29D43465,line,5_0700002,5,1303103;1303105;7303103
1130301,0x2B91829F,line,13_1214002,13,7303101
1130301,0x2BAB167D,line,15_0014002,15,1303104;7303104
1130301,0x32D729AD,line,11_0005002,11,7303106
1130301,0x3843D5D1,line,7_0008001,7,1303108;7303108
1130301,0x4245F407,line,14_1308002,14,7303105
1130301,0x4A06CBFE,line,2_0301004,2,7303108
1130301,0x4DD6291F,line,14_1315001,14,1303101;7303101
1130301,0x4EBA6FA1,line,8_1007003,8,7303103
1130301,0x52A2010F,line,8_1009002,8,7303107
1130301,0x5330404C,line,6_0701001,6,1303106
1130301,0x538BD72B,line,1_0000001,1,
1130301,0x57DC1F4D,line,13_1412001,13,1303104;7303104
1130301,0x5E92B392,line,6_0701002,6,7303106
1130301,0x5FF5409F,line,3_0904002,3,7303107
1130301,0x61BEF369,line,1_0200001,1,1303102;1303108;7303102;7303108
1130301,0x6361A87A,line,3_0902002,3,7303108
1130301,0x646635B1,line,12_0013002,12,7303101
1130301,0x67CBB6B9,line,8_1407001,8,1303105
1130301,0x68F36B60,line,4_0003001,4,1303102;7303102
1130301,0x6F6283F5,line,12_1300001,12,1303104;7303104
1130301,0x70A0AF5F,line,1_0200003,1,1303102;1303108;7303102;7303108
1130301,0x75B2C74A,line,4_0300001,4,1303107;7303107
1130301,0x7E8C8413,line,4_0003002,4,1303102;7303102
1130301,0x82DD5656,line,1_0200004,1,7303108
1130301,0x8557CFA8,line,14_1513002,14,1303104;7303104
1130301,0x8A0389BD,line,13_0014001,13,1303105;7303105
1130301,0x91A6D14E,line,5_1107002,5,7303106
1130301,0x9539490C,line,7_0008002,7,7303108
1130301,0x990F38B7,line,5_1107001,5,1303106
1130301,0x9AE1F599,line,10_0008004,10,7303107
1130301,0x9F3E1372,line,9_0803002,9,7303107;7303108
1130301,0xA27E9F1C,line,7_0506002,7,7303106
1130301,0xA6BB63C2,line,15_1400002,15,7303101
1130301,0xA936AC34,line,3_0902001,3,1303108;7303108
1130301,0xAA59DEB7,line,4_0300002,4,7303107
1130301,0xAD5F010A,line,3_0402001,3,1303102;7303102
1130301,0xAFC193BC,line,13_0014002,13,1303105;7303105
1130301,0xB082D9F7,line,3_0904001,3,1303107;7303107
1130301,0xB1F14CAC,line,9_0803001,9,1303107;1303108;7303107;7303108
1130301,0xB4F507F8,line,8_0709001,8,1303108;7303108
1130301,0xB56132B7,line,10_0008002,10,1303107;7303103;7303107
1130301,0xB6C0F551,line,12_1300002,12,1303104;7303104
1130301,0xBC40FA10,line,14_1308001,14,1303105
1130301,0xC04AAE59,line,7_0805002,7,7303105
1130301,0xC0C4A71D,line,14_1315002,14,7303101
1130301,0xC16AE273,line,1_0600001,1,
1130301,0xC5C8F4D3,line,5_0700001,5,1303103;1303105;7303103
1130301,0xC8C28F2F,line,7_0805003,7,7303103
1130301,0xCD2FFEF5,line,7_0805001,7,1303103;1303105;7303103
1130301,0xCE96C3CD,line,3_0402002,3,1303102;7303102
1130301,0xD0E528C2,line,2_0301002,2,1303102;1303108;7303102;7303108
1130301,0xD78335A4,line,15_0014001,15,1303104;7303104
1130301,0xDAD54C98,line,2_0301003,2,1303102;1303108;7303102;7303108
1130301,0xDC2C1A53,line,2_0100001,2,1303106
1130301,0xE33D3D8D,line,1_0602002,1,7303106
1130301,0xE38D83D4,line,8_1009001,8,1303107;7303107
1130301,0xE4BE6F3A,line,12_0013001,12,1303101;7303101
1130301,0xE587D8CD,line,7_0506001,7,1303106
1130301,0xE61CA29E,line,10_0008001,10,1303103;1303107;7303103;7303107
1130301,0xE7B3C709,line,8_0709002,8,7303108
1130301,0xF2847EB8,line,10_0008003,10,7303103;7303107
1130301,0xF898B371,line,2_0100002,2,7303106
1130301,0xA298F892,mapinfo,mapinfo,,
1130302,0x65C60E29,levelinfo,levelinfo,,1302160
1130302,0x9365A932,line,12_0000001,12,1302160
1130302,0xA298F892,mapinfo,mapinfo,,
1130303,0x65C60E29,levelinfo,levelinfo,,1303109;1303110;1303111;1303112;1303113;1303114;1303115;1303116
1130303,0x1075C396,line,5_0400001,5,1303113
1130303,0x2169724F,line,,21,
1130303,0x2D3BDFC6,line,1_1000001,1,1303115
1130303,0x3222B7F0,line,18_0015001,18,1303114
1130303,0x394EBA68,line,19_2000001,19,1303116
1130303,0x40199648,line,17_1621001,17,1303109
1130303,0x4A321F5F,line,2_0003001,2,1303109
1130303,0x50C28CE0,line,3_0200001,3,
1130303,0x538BD72B,line,1_0000001,1,
1130303,0x5687BC6A,line,11_1201001,11,1303110
1130303,0x58A10C43,line,1_1100001,1,1303110
1130303,0x5A3119B8,line,5_0600001,5,1303111
1130303,0x61EDD1B9,line,16_0807001,16,1303114
1130303,0x7B1B39DC,line,1_0002001,1,
1130303,0x7D11E9CE,line,5_0006001,5,
1130303,0x88FEFA81,line,7_1605001,7,1303114
1130303,0x89D77E42,line,2_0103001,2,
1130303,0x8A0389BD,line,13_0014001,13,1303113;1303115
1130303,0x8B40A848,line,,18,
1130303,0x8EBE4E9D,line,15_0818001,15,1303112
1130303,0x90A52C29,line,6_0500001,6,
1130303,0x91B6D15C,line,,16,
1130303,0xA42C69E0,line,4_0305001,4,1303113
1130303,0xA5E69E64,line,1_0002002,1,
1130303,0xAACFA65F,line,21_1700001,21,1303109
1130303,0xACEC6607,line,8_0315001,8,1303109
1130303,0xAFC193BC,line,13_0014002,13,1303113;1303115
1130303,0xB0655751,line,15_0816001,15,1303109
1130303,0xB082D9F7,line,3_0904001,3,1303113
1130303,0xB0D8CFD5,line,3_0208001,3,1303109
1130303,0xB9633086,line,8_1516001,8,1303114
1130303,0xBF991F56,line,14_1310001,14,1303115
1130303,0xC4B090DA,line,,15,
1130303,0xC5C8F4D3,line,5_0700001,5,1303114
1130303,0xC6FF24B5,line,12_0011001,12,1303110
1130303,0xCF308529,line,8_0015001,8,1303112
1130303,0xD0C17F7A,line,19_1800001,19,1303112
1130303,0xD731625B,line,6_0005001,6,1303111
1130303,0xDA3B2EDB,line,16_1517001,16,1303109
1130303,0xDC2C1A53,line,2_0100001,2,
1130303,0xDC31C2D9,line,9_1403001,9,1303113
1130303,0xDC63D86F,line,10_1401001,10,1303115
1130303,0xF1A5AB5B,line,15_1808001,15,1303114
1130303,0xF4F23705,line,20_0019001,20,1303116
1130303,0xFC49E4A8,line,18_1519001,18,1303112
1130303,0xFE91767F,line,14_1309001,14,1303113
1130303,0xA298F892,mapinfo,mapinfo,,
1130902,0x65C60E29,levelinfo,levelinfo,,1309101;1309102
1130902,0x538BD72B,line,1_0000001,1,1309101;1309102
1130902,0xFF2087CE,line,1_0000002,1,1309102
1130902,0xA298F892,mapinfo,mapinfo,,
1140101,0x65C60E29,levelinfo,levelinfo,,1401101;1401102;1401103;1401104;1401105;1401106;1401107;7401101;7401102;7401103;7401104;7401105;7401106;7401107
1140101,0x0D9734D9,line,6_0900001,6,1401104;7401104
1140101,0x0F64CAEF,line,5_0001001,5,
1140101,0x189ADD33,line,1_0200002,1,7401106
1140101,0x1B49A569,line,3_0400001,3,1401105;7401105
1140101,0x1BB1E88C,line,6_0900002,6,7401104
1140101,0x23000C43,line,3_1100002,3,1401103;7401103
1140101,0x2B51F04C,line,12_0110001,12,1401103;1401104;7401103;7401104
1140101,0x2C8B7357,line,5_0004001,5,1401105;7401105
1140101,0x371E8F87,line,,1,
1140101,0x38388175,line,10_1211001,10,1401103;7401103
1140101,0x3843D5D1,line,7_0008001,7,1401107;7401107
1140101,0x40961E23,line,3_0204001,3,
1140101,0x4992AC88,line,3_1100001,3,1401103;7401103
1140101,0x50C28CE0,line,3_0200001,3,1401102;7401102
1140101,0x538BD72B,line,1_0000001,1,
1140101,0x54E166CB,line,12_0110002,12,1401103;1401104;7401103;7401104
1140101,0x5A369399,line,1_0800001,1,1401107;7401107
1140101,0x5D34ECC2,line,10_1209001,10,1401104;7401104
1140101,0x5EE44DB3,line,7_0806001,7,1401101;7401101
1140101,0x61BEF369,line,1_0200001,1,1401106;7401106
1140101,0x625D9356,line,8_0701001,8,1401107;7401107
1140101,0x6362D716,line,11_1003002,11,1401103;7401103
1140101,0x63E6BECB,line,1_0012002,1,1401103;7401103;7401104
1140101,0x6C7AB90F,line,12_0110003,12,1401103;7401103;7401104
1140101,0x6D88CBAA,line,3_0200002,3,1401102;7401102
1140101,0x6EEFC332,line,2_0103002,2,1401102;7401102
1140101,0x744B2EA3,line,6_0700002,6,7401101
1140101,0x75B2C74A,line,4_0300001,4,
1140101,0x7663457E,line,9_1006002,9,7401104
1140101,0x77CDA6C5,line,4_1500001,4,
1140101,0x7B1B39DC,line,1_0002001,1,1401102;7401102
1140101,0x7BD848CC,line,6_0700001,6,1401101;7401101
1140101,0x7E979A52,line,4_0503002,4,1401105;7401105
1140101,0x7F63B393,line,8_0007001,8,1401101;7401101
1140101,0x7FF4DED8,line,1_0012001,1,1401103;1401104;7401103;7401104
1140101,0x88D1AC9F,line,1_0800002,1,7401107
1140101,0x89D77E42,line,2_0103001,2,1401102;7401102
1140101,0x8BCD1A15,line,11_1003001,11,1401103;7401103
1140101,0x91387F54,line,10_1211002,10,1401103;7401103
1140101,0x9153B6A6,line,7_0806002,7,1401101;7401101
1140101,0x93167C23,line,2_0001001,2,1401106;7401106
1140101,0x93D0EFE3,line,12_0110004,12,7401104
1140101,0x9539490C,line,7_0008002,7,7401107
1140101,0xA2B52145,line,8_0007002,8,7401101
1140101,0xA40B9943,line,4_0503001,4,1401105;7401105
1140101,0xA5E69E64,line,1_0002002,1,1401102;7401102
1140101,0xAB8BB2E9,line,2_0001002,2,7401106
1140101,0xABED9C77,line,3_0400002,3,1401105;7401105
1140101,0xBCBE27BB,line,8_0701002,8,7401107
1140101,0xBE86BA11,line,5_0004002,5,1401105;7401105
1140101,0xCA2B30D0,line,9_1006001,9,1401104;7401104
1140101,0xDD24EEA9,line,10_1209002,10,7401104
1140101,0xA298F892,mapinfo,mapinfo,,
1140102,0x65C60E29,levelinfo,levelinfo,,1401108;1401109;1401110;1401111;1401112;1401113
1140102,0x06A726BD,line,26_2527001,26,1401112
1140102,0x1075C396,line,5_0400001,5,1401111
1140102,0x10766DEE,line,8_1218001,8,1401113
1140102,0x1108F05F,line,6_0014001,6,1401110
1140102,0x1C688221,line,21_0020001,21,1401108
1140102,0x1EBEFA4C,line,27_2628001,27,1401112
1140102,0x2D3BDFC6,line,1_1000001,1,1401108
1140102,0x35178700,line,22_1900001,22,1401113
1140102,0x40961E23,line,3_0204001,3,1401111
1140102,0x4523F89A,line,23_1711001,23,1401113
1140102,0x47085398,line,3_0200003,3,
1140102,0x4A321F5F,line,2_0003001,2,1401111
1140102,0x4CC44DCD,line,11_2309001,11,1401113
1140102,0x4E850A75,line,19_0922001,19,1401113
1140102,0x50C28CE0,line,3_0200001,3,
1140102,0x6286C853,line,2_0103003,2,
1140102,0x64354F6B,line,17_1618001,17,1401109
1140102,0x6C414C65,line,12_1308001,12,1401113
1140102,0x6D88CBAA,line,3_0200002,3,
1140102,0x6EEFC332,line,2_0103002,2,
1140102,0x730CA7A5,line,1_0002003,1,
1140102,0x7B1B39DC,line,1_0002001,1,
1140102,0x87614209,line,13_0712001,13,1401113
1140102,0x89D77E42,line,2_0103001,2,
1140102,0x978B89A3,line,12_1800001,12,1401109
1140102,0xA42C69E0,line,4_0305001,4,1401111
1140102,0xA5E69E64,line,1_0002002,1,
1140102,0xAD880FA4,line,20_2110001,20,1401108
1140102,0xB0EA666B,line,10_2001001,10,1401108
1140102,0xB8901C86,line,18_1712001,18,1401109
1140102,0xBEF901FB,line,14_0615001,14,1401110
1140102,0xBF3BBBD8,line,9_1119001,9,1401113
1140102,0xC3E139D2,line,,15,
1140102,0xC977F481,line,7_0013001,7,1401113
1140102,0xCB3E05C3,line,,14,
1140102,0xCCFD1507,line,17_1823001,17,1401113
1140102,0xD575EFC2,line,25_0026001,25,1401112
1140102,0xD6F15C24,line,28_2700001,28,1401112
1140102,0xD78743A8,line,18_0817001,18,1401113
1140102,0xDBE84809,line,16_0017001,16,1401109
1140102,0xF7ABCA68,line,15_1424001,15,1401110
1140102,0xFCBE0E10,line,24_1500001,24,1401110
1140102,0xA298F892,mapinfo,mapinfo,,
1140201,0x65C60E29,levelinfo,levelinfo,,1402101;1402102;1402103;1402104;1402105;1402106;1402107;1402108;7402101;7402102;7402103;7402104;7402105;7402106;7402107;7402108
1140201,0x0026675D,line,9_0800002,9,1402101;7402101
1140201,0x00333932,line,14_1113001,14,1402105;7402105
1140201,0x1075C396,line,5_0400001,5,1402102
1140201,0x134C140B,line,3_0210002,3,7402106
1140201,0x1365847D,line,8_0006001,8,1402103;7402103
1140201,0x189ADD33,line,1_0200002,1,7402108
1140201,0x19832F2A,line,,12,
1140201,0x1FAAFCE0,line,1_1300001,1,1402105;7402105
1140201,0x2562ABF1,line,6_0008002,6,1402101;7402101
1140201,0x2BC99E93,line,10_1200001,10,1402107;7402107
1140201,0x2CFF62ED,line,14_1312001,14,1402107;7402107
1140201,0x2F66E8A6,line,9_0800003,9,7402101
1140201,0x34744AAE,line,,14,
1140201,0x35A12287,line,6_0008003,6,7402101
1140201,0x35DEBA98,line,8_0609001,8,1402101;7402101
1140201,0x380F7258,line,14_1312002,14,7402107
1140201,0x3A06611B,line,2_0004001,2,1402102
1140201,0x47D271FA,line,2_0401002,2,7402108
1140201,0x4A321F5F,line,2_0003001,2,1402106;7402106
1140201,0x4CB8D7F9,line,8_0609002,8,1402101;7402101
1140201,0x50AEEC62,line,4_0002002,4,7402108
1140201,0x53924C58,line,8_0006002,8,7402103
1140201,0x5521D41D,line,10_0700001,10,1402104
1140201,0x5A3119B8,line,5_0600001,5,1402103;7402103
1140201,0x5A9517A6,line,11_0014001,11,1402105;7402105
1140201,0x6007ED5C,line,6_0007001,6,1402104
1140201,0x61BEF369,line,1_0200001,1,1402108;7402108
1140201,0x6610C019,line,3_0210001,3,1402106;7402106
1140201,0x6D70A0A3,line,10_0300001,10,1402106;7402106
1140201,0x6F72EAC4,line,8_0609003,8,7402101
1140201,0x71A05ADF,line,5_0400002,5,1402102
1140201,0x7511F4BA,line,,10,
1140201,0x7A247728,line,6_0805002,6,7402103
1140201,0x85C22512,line,14_1113002,14,7402105
1140201,0x86EBA83B,line,6_0805001,6,1402103;7402103
1140201,0x8A0389BD,line,13_0014001,13,1402107;7402107
1140201,0x8F60B42B,line,4_0205002,4,7402102
1140201,0x94E3D193,line,12_1410001,12,1402107;7402107
1140201,0x96D2E74A,line,7_0610002,7,7402104
1140201,0x9824F37E,line,2_0003002,2,7402106
1140201,0x98D2507C,line,12_1410002,12,7402107
1140201,0x9FEADD59,line,2_0401001,2,1402108;7402108
1140201,0xA40BC068,line,2_0004003,2,7402102
1140201,0xA6FA7D4A,line,7_0610001,7,1402104
1140201,0xAFC193BC,line,13_0014002,13,7402107
1140201,0xB895498B,line,10_0300002,10,7402106
1140201,0xC1F3223D,line,10_1200002,10,7402107
1140201,0xC5E94293,line,5_0400003,5,7402102
1140201,0xC7F8AB1B,line,11_0014002,11,7402105
1140201,0xCB1CA842,line,6_0007002,6,7402104
1140201,0xCC0EAEFA,line,,2,
1140201,0xCCA8A2E1,line,13_1401001,13,1402105;7402105
1140201,0xD1FBA043,line,1_1300002,1,7402105
1140201,0xD5528D8C,line,9_0800001,9,1402101;7402101
1140201,0xDE03326C,line,4_0205001,4,1402102
1140201,0xE0E12E13,line,14_0013001,14,
1140201,0xE2004AC8,line,6_0008001,6,1402101;7402101
1140201,0xE668E607,line,10_0700002,10,7402104
1140201,0xE8A7D486,line,5_0600002,5,7402103
1140201,0xEE5D251C,line,2_0004002,2,1402102
1140201,0xF523F6A3,line,4_0002001,4,1402108;7402108
1140201,0xF6FB5A81,line,13_1401002,13,7402105
1140201,0xA298F892,mapinfo,mapinfo,,
1140202,0x65C60E29,levelinfo,levelinfo,,1402109;1402110;1402111;1402112;1402113
1140202,0x07F1AF8F,line,32_3133001,32,1402112
1140202,0x1075C396,line,5_0400001,5,1402110
1140202,0x218DF7C7,line,23_2410001,23,1402113
1140202,0x2D3BDFC6,line,1_1000001,1,1402113
1140202,0x3495CC7E,line,33_3200001,33,1402112
1140202,0x3951CB6F,line,,27,
1140202,0x40961E23,line,3_0204001,3,1402110
1140202,0x42388127,line,18_1720001,18,1402109
1140202,0x43DC716D,line,31_2632001,31,1402112
1140202,0x47085398,line,3_0200003,3,
1140202,0x4A321F5F,line,2_0003001,2,1402110
1140202,0x50C28CE0,line,3_0200001,3,
1140202,0x5FE7B23A,line,24_0023001,24,1402113
1140202,0x6286C853,line,2_0103003,2,
1140202,0x6B104B51,line,6_0015001,6,1402111
1140202,0x6D88CBAA,line,3_0200002,3,
1140202,0x6EEFC332,line,2_0103002,2,
1140202,0x730CA7A5,line,1_0002003,1,
1140202,0x783D4AFF,line,20_1800001,20,1402109
1140202,0x7B1B39DC,line,1_0002001,1,
1140202,0x89D77E42,line,2_0103001,2,
1140202,0x8C404503,line,17_2718001,17,1402109
1140202,0x8EFFDD39,line,27_0017001,27,1402109
1140202,0x9EF59A2D,line,,17,
1140202,0xA42C69E0,line,4_0305001,4,1402110
1140202,0xA5E69E64,line,1_0002002,1,
1140202,0xB0E992A7,line,17_0026001,17,1402112
1140202,0xBD70DD16,line,15_0628001,15,1402111
1140202,0xBF6E2637,line,28_1529001,28,1402111
1140202,0xE2768CAA,line,,20,
1140202,0xE616A4CA,line,10_2301001,10,1402113
1140202,0xEA7AE8A5,line,,18,
1140202,0xEC12B190,line,26_1731001,26,1402112
1140202,0xEF920E63,line,29_2800001,29,1402111
1140202,0xA298F892,mapinfo,mapinfo,,
1210101,0x65C60E29,levelinfo,levelinfo,,1101211;1101212;1101213;1101214;1101224;1102211;1102212
1210101,0x0211ECA8,line,7_0000101,7,1102212
1210101,0x0778AB66,line,3_0000502,3,
1210101,0x1589606C,line,1_0000202,1,
1210101,0x1964EC91,line,3_0000201,3,
1210101,0x296F7458,line,1_0000301,1,
1210101,0x29763F1B,line,3_0000301,3,
1210101,0x332785C4,line,1_0000501,1,
1210101,0x3D23F7C7,line,1_0000201,1,
1210101,0x4014C4DE,line,3_0000101,3,1101213
1210101,0x40C1B5D1,line,4_0000401,4,
1210101,0x43C75160,line,3_0000102,3,1101213
1210101,0x48F97A65,line,1_0000302,1,
1210101,0x612D92A8,line,4_0000301,4,
1210101,0x62B880E3,line,3_0000401,3,
1210101,0x6E2B8B99,line,2_0000501,2,
1210101,0x6FB3737D,line,2_0000301,2,
1210101,0x78282A36,line,1_0000402,1,
1210101,0x79093141,line,5_0000101,5,1102211
1210101,0x816DAB8E,line,3_0000302,3,
1210101,0x931A0B24,line,1_0000502,1,
1210101,0xA0CA72EA,line,2_0000401,2,
1210101,0xA40B40E8,line,3_0000202,3,
1210101,0xA59CEB24,line,1_0000101,1,
